0|E3|1132|RESERVED|RESERVED|3|525|2017-01-10T00:00:00Z|-1
0|E3|1133|Pacol 4|Pacol Naga City|3|500|2017-01-13T00:00:00Z|9
0|E3|1134|SAN PANTALEON|San Pantaleon, Magarao cam. Sur|4|524|2017-01-11T00:00:00Z|15
0|E3|1135|SAN FRANCISCO- MAGARAO|San Francisco, Magarao Cam. SUR|2|524|2017-01-19T00:00:00Z|1
0|E3|1136|RESERVED|RESERVED|3|501|2017-01-18T00:00:00Z|-1
0|E3|1137|SAN ISIDRO 2|SAN ISIDRO NAGA, CAM SUR.|5|512|2017-01-26T00:00:00Z|16
0|E3|1138|BELL|Bell Magarao, Camarines Sur|4|524|2017-01-26T00:00:00Z|55
0|E3|1139|RESERVED|RESERVED|3|525|2017-02-01T00:00:00Z|-1
0|E3|114|STA. RITA|SAN ROQUE 2 CALABANGA CAM SUR|4|502|2015-03-11T00:00:00Z|17
0|E3|1140|RESERVED|RESERVED|4|513|2017-02-02T00:00:00Z|-1
0|E3|1141|RESERVED|RESERVED|4|525|2017-02-08T00:00:00Z|-1
0|E3|1142|RESERVED|RESERVED|2|525|2017-02-07T00:00:00Z|-1
0|E3|1143|STA. LUCIA- PROPER|Sta. Lucia Magarao Cam. Sur|1|524|2017-02-06T00:00:00Z|15
0|E3|1144|STA. ROSA|Sta. Rosa Magarao Camarines Sur|2|524|2017-02-14T00:00:00Z|1
0|E3|1145|STO. TOMAS|Sto. Tomas Magarao Camarines Sur|2|524|2017-02-14T00:00:00Z|1
0|E3|1146|RESERVED|RESERVED|5|525|2017-02-17T00:00:00Z|-1
0|E3|1147|CAROLINA 3|Carolina, Naga City|4|512|2017-02-13T00:00:00Z|16
0|E3|1148|CARANGCANG 1|Brgy. Carangcang, Magarao, Camarines Sur|5|524|2017-02-23T00:00:00Z|1
0|E3|1149|CARANGCANG 2|Brgy. Carangcang, Magarao, Camarines Sur|5|524|2017-02-23T00:00:00Z|1
0|E3|115|DEL CARMEN - DEL ROSARIO|Del Carmen Del Rosario Minalabac |5|512|2015-03-23T00:00:00Z|9
0|E3|1150|RESERVED|RESERVED|5|525|2017-02-24T00:00:00Z|-1
0|E3|1151|AUSTRIA 3|Carolina, naga City, Camarines Sur|3|512|2017-02-23T00:00:00Z|16
0|E3|1152|SIBOBO 2|Sibobo, Calabanga, Cam Sur|4|502|2014-11-27T00:00:00Z|53
0|E3|1153|RESERVED|RESERVED|4|525|2017-03-02T00:00:00Z|-1
0|E3|1154|BINANUANAN PEQUEÑO|Brgy Binauanan, Calabanga, Camarines Sur|3|502|2017-03-03T00:00:00Z|53
0|E3|1155|LIBIS|Libis, Magarao, Camarines Sur|4|524|2017-03-01T00:00:00Z|15
0|E3|1156|STA LUCIA 3|Sta Lucia, Magarao, Camarines Sur|1|524|2017-02-27T00:00:00Z|15
0|E3|1157|RESERVED|RESERVED|2|501|2017-02-28T00:00:00Z|-1
0|E3|1158|MALITBOG|Brgy. Malitbog, Minalabac, Camarines Sur|1|512|2017-03-10T00:00:00Z|9
0|E3|1159|RESERVED|RESERVED|5|525|2017-08-08T00:00:00Z|-1
0|E3|116|San Felipe - Santiago|San Felipe, Santiago minalabac|1|512|2015-03-23T00:00:00Z|0
0|E3|1160|MONSERRAT 2|Brgy Monserrat, Magarao, Camarines Sur|1|524|2017-03-13T00:00:00Z|1
0|E3|1161|RESERVED|RESERVED|4|525|2017-03-16T00:00:00Z|-1
0|E3|1162|HARUBAY|Brgy Harubay, Calabanga, Camarines Sur|2|502|2017-03-24T00:00:00Z|17
0|E3|1163|CAMUNING|Brgy. Camuning, Calabanga, Camarines Sur|3|502|2017-03-24T00:00:00Z|53
0|E3|1164|STA LUCIA RIVERSIDE|Magarao, Camarines Sur|1|524|2017-03-30T00:00:00Z|1
0|E3|1165|RESERVED|RESERVED|2|501|2017-04-04T00:00:00Z|-1
0|E3|1166|CAMUNING 2|Camuning, Calabanga, Camarines Sur|3|502|2017-04-05T00:00:00Z|53
0|E3|1167|RESERVED|RESERVED|2|501|2017-04-18T00:00:00Z|-1
0|E3|1168|RESERVED|RESERVED|2|501|2017-04-20T00:00:00Z|-1
0|E3|1169|TABAN|Taban, Milaor, Camarines Sur|1|512|2017-04-28T00:00:00Z|36
0|E3|117|STO. DOMINGO 3|STO. DOMINGO CALBANGA CAMARINES SUR|5|503|2015-03-25T00:00:00Z|10
0|E3|1170|RESERVED|RESERVED|2|501|2017-04-25T00:00:00Z|-1
0|E3|1171|RESERVED|RESERVED|2|501|2017-04-27T00:00:00Z|-1
0|E3|1172|RESERVED|RESERVED|3|501|2017-04-25T00:00:00Z|-1
0|E3|1173|SAN ANTONIO - Magarao|Z-2 San Antonio, Bombon, Camarines Sur|2|524|2017-05-16T00:00:00Z|15
0|E3|1174|SAN ANTONIO 2 - Magarao|San Antonio, Bombon, Camarines Sur|2|524|2017-05-16T00:00:00Z|1
0|E3|1175|ANTIPOLO 2|28 Antipolo, Minalabac, Camarines Sur|4|512|2017-06-08T00:00:00Z|48
